surah:ayah	position	word	meaning	ayah_link
26:147	2	jannātin	gardens	<a style='color:#95C7FF' href='https://quran.com/26:147/tafsirs/toBeReplaced'> فِي جَنَّاتٍ وَعُيُونٍ</a>
31:8	7	jannātu	(are) Gardens	<a style='color:#95C7FF' href='https://quran.com/31:8/tafsirs/toBeReplaced'> إِنَّ الَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ لَهُمْ جَنَّاتُ النَّعِيمِ</a>
32:19	7	jannātu	(are) Gardens	<a style='color:#95C7FF' href='https://quran.com/32:19/tafsirs/toBeReplaced'> أَمَّا الَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ فَلَهُمْ جَنَّاتُ الْمَأْوَىٰ</a>
34:15	7	jannatāni	Two gardens	<a style='color:#95C7FF' href='https://quran.com/34:15/tafsirs/toBeReplaced'> لَقَدْ كَانَ لِسَبَإٍ فِي مَسْكَنِهِمْ آيَةٌ جَنَّتَانِ عَنْ يَمِينٍ وَشِمَالٍ</a>
34:16	7	bijannatayhim	their two gardens	<a style='color:#95C7FF' href='https://quran.com/34:16/tafsirs/toBeReplaced'> وَبَدَّلْنَاهُمْ بِجَنَّتَيْهِمْ جَنَّتَيْنِ ذَوَاتَيْ أُكُلٍ خَمْطٍ</a>
34:16	8	jannatayni	(with) two gardens	<a style='color:#95C7FF' href='https://quran.com/34:16/tafsirs/toBeReplaced'> وَبَدَّلْنَاهُمْ بِجَنَّتَيْهِمْ جَنَّتَيْنِ ذَوَاتَيْ أُكُلٍ خَمْطٍ</a>
35:33	1	jannātu	Gardens	<a style='color:#95C7FF' href='https://quran.com/35:33/tafsirs/toBeReplaced'> جَنَّاتُ عَدْنٍ يَدْخُلُونَهَا يُحَلَّوْنَ فِيهَا مِنْ أَسَاوِرَ مِنْ ذَهَبٍ وَلُؤْلُؤًا</a>
36:34	3	jannātin	gardens	<a style='color:#95C7FF' href='https://quran.com/36:34/tafsirs/toBeReplaced'> وَجَعَلْنَا فِيهَا جَنَّاتٍ مِنْ نَخِيلٍ وَأَعْنَابٍ وَفَجَّرْنَا فِيهَا مِنَ الْعُيُونِ</a>
37:43	2	jannāti	Gardens	<a style='color:#95C7FF' href='https://quran.com/37:43/tafsirs/toBeReplaced'> فِي جَنَّاتِ النَّعِيمِ</a>
38:50	1	jannāti	Gardens	<a style='color:#95C7FF' href='https://quran.com/38:50/tafsirs/toBeReplaced'> جَنَّاتِ عَدْنٍ مُفَتَّحَةً لَهُمُ الْأَبْوَابُ</a>
40:8	3	jannāti	(to) Gardens	<a style='color:#95C7FF' href='https://quran.com/40:8/tafsirs/toBeReplaced'> رَبَّنَا وَأَدْخِلْهُمْ جَنَّاتِ عَدْنٍ الَّتِي وَعَدْتَهُمْ</a>
42:22	15	l-janāti	(of) the Gardens	<a style='color:#95C7FF' href='https://quran.com/42:22/tafsirs/toBeReplaced'> وَالَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ فِي رَوْضَاتِ الْجَنَّاتِ</a>
