surah:ayah	position	word	meaning	ayah_link
20:67	5	mūsā	Musa	<a style='color:#95C7FF' href='https://quran.com/20:67/tafsirs/toBeReplaced'> فَأَوْجَسَ فِي نَفْسِهِ خِيفَةً مُوسَىٰ</a>
20:70	8	wamūsā	and Musa	<a style='color:#95C7FF' href='https://quran.com/20:70/tafsirs/toBeReplaced'> فَأُلْقِيَ السَّحَرَةُ سُجَّدًا قَالُوا آمَنَّا بِرَبِّ هَارُونَ وَمُوسَىٰ</a>
20:77	4	mūsā	Musa	<a style='color:#95C7FF' href='https://quran.com/20:77/tafsirs/toBeReplaced'> وَلَقَدْ أَوْحَيْنَا إِلَىٰ مُوسَىٰ أَنْ أَسْرِ بِعِبَادِي</a>
20:83	5	yāmūsā	O Musa	<a style='color:#95C7FF' href='https://quran.com/20:83/tafsirs/toBeReplaced'> وَمَا أَعْجَلَكَ عَنْ قَوْمِكَ يَا مُوسَىٰ</a>
20:86	2	mūsā	Then Musa returned	<a style='color:#95C7FF' href='https://quran.com/20:86/tafsirs/toBeReplaced'> فَرَجَعَ مُوسَىٰ إِلَىٰ قَوْمِهِ غَضْبَانَ أَسِفًا</a>
20:88	11	mūsā	(of) Musa	<a style='color:#95C7FF' href='https://quran.com/20:88/tafsirs/toBeReplaced'> فَقَالُوا هَٰذَا إِلَٰهُكُمْ وَإِلَٰهُ مُوسَىٰ فَنَسِيَ</a>
20:91	9	mūsā	Musa	<a style='color:#95C7FF' href='https://quran.com/20:91/tafsirs/toBeReplaced'> قَالُوا لَنْ نَبْرَحَ عَلَيْهِ عَاكِفِينَ حَتَّىٰ يَرْجِعَ إِلَيْنَا مُوسَىٰ</a>
21:48	3	mūsā	Musa	<a style='color:#95C7FF' href='https://quran.com/21:48/tafsirs/toBeReplaced'> وَلَقَدْ آتَيْنَا مُوسَىٰ وَهَارُونَ الْفُرْقَانَ وَضِيَاءً وَذِكْرًا لِلْمُتَّقِينَ</a>
22:44	4	mūsā	And Musa was denied	<a style='color:#95C7FF' href='https://quran.com/22:44/tafsirs/toBeReplaced'> وَأَصْحَابُ مَدْيَنَ وَكُذِّبَ مُوسَىٰ فَأَمْلَيْتُ لِلْكَافِرِينَ ثُمَّ أَخَذْتُهُمْ</a>
23:45	3	mūsā	Musa	<a style='color:#95C7FF' href='https://quran.com/23:45/tafsirs/toBeReplaced'> ثُمَّ أَرْسَلْنَا مُوسَىٰ وَأَخَاهُ هَارُونَ بِآيَاتِنَا وَسُلْطَانٍ مُبِينٍ</a>
23:49	3	mūsā	Musa	<a style='color:#95C7FF' href='https://quran.com/23:49/tafsirs/toBeReplaced'> وَلَقَدْ آتَيْنَا مُوسَى الْكِتَابَ لَعَلَّهُمْ يَهْتَدُونَ</a>
25:35	3	mūsā	Musa	<a style='color:#95C7FF' href='https://quran.com/25:35/tafsirs/toBeReplaced'> وَلَقَدْ آتَيْنَا مُوسَى الْكِتَابَ وَجَعَلْنَا مَعَهُ أَخَاهُ هَارُونَ وَزِيرًا</a>
26:10	4	mūsā	Musa	<a style='color:#95C7FF' href='https://quran.com/26:10/tafsirs/toBeReplaced'> وَإِذْ نَادَىٰ رَبُّكَ مُوسَىٰ أَنِ ائْتِ الْقَوْمَ الظَّالِمِينَ</a>
26:43	3	mūsā	Musa	<a style='color:#95C7FF' href='https://quran.com/26:43/tafsirs/toBeReplaced'> قَالَ لَهُمْ مُوسَىٰ أَلْقُوا مَا أَنْتُمْ مُلْقُونَ</a>
26:45	2	mūsā	Musa	<a style='color:#95C7FF' href='https://quran.com/26:45/tafsirs/toBeReplaced'> فَأَلْقَىٰ مُوسَىٰ عَصَاهُ فَإِذَا هِيَ تَلْقَفُ مَا يَأْفِكُونَ</a>
26:48	2	mūsā	(of) Musa	<a style='color:#95C7FF' href='https://quran.com/26:48/tafsirs/toBeReplaced'> رَبِّ مُوسَىٰ وَهَارُونَ</a>
26:52	3	mūsā	Musa	<a style='color:#95C7FF' href='https://quran.com/26:52/tafsirs/toBeReplaced'> وَأَوْحَيْنَا إِلَىٰ مُوسَىٰ أَنْ أَسْرِ بِعِبَادِي إِنَّكُمْ مُتَّبَعُونَ</a>
26:61	6	mūsā	(of) Musa	<a style='color:#95C7FF' href='https://quran.com/26:61/tafsirs/toBeReplaced'> فَلَمَّا تَرَاءَى الْجَمْعَانِ قَالَ أَصْحَابُ مُوسَىٰ إِنَّا لَمُدْرَكُونَ</a>
26:63	3	mūsā	Musa	<a style='color:#95C7FF' href='https://quran.com/26:63/tafsirs/toBeReplaced'> فَأَوْحَيْنَا إِلَىٰ مُوسَىٰ أَنِ اضْرِبْ بِعَصَاكَ الْبَحْرَ</a>
26:65	2	mūsā	Musa	<a style='color:#95C7FF' href='https://quran.com/26:65/tafsirs/toBeReplaced'> وَأَنْجَيْنَا مُوسَىٰ وَمَنْ مَعَهُ أَجْمَعِينَ</a>
27:7	3	mūsā	Musa	<a style='color:#95C7FF' href='https://quran.com/27:7/tafsirs/toBeReplaced'> إِذْ قَالَ مُوسَىٰ لِأَهْلِهِ إِنِّي آنَسْتُ نَارًا</a>
27:9	1	yāmūsā	O Musa	<a style='color:#95C7FF' href='https://quran.com/27:9/tafsirs/toBeReplaced'> يَا مُوسَىٰ إِنَّهُ أَنَا اللَّهُ الْعَزِيزُ الْحَكِيمُ</a>
27:10	12	yāmūsā	O Musa	<a style='color:#95C7FF' href='https://quran.com/27:10/tafsirs/toBeReplaced'> يَا مُوسَىٰ لَا تَخَفْ إِنِّي لَا يَخَافُ لَدَيَّ الْمُرْسَلُونَ</a>
28:3	5	mūsā	(of) Musa	<a style='color:#95C7FF' href='https://quran.com/28:3/tafsirs/toBeReplaced'> نَتْلُو عَلَيْكَ مِنْ نَبَإِ مُوسَىٰ وَفِرْعَوْنَ بِالْحَقِّ لِقَوْمٍ يُؤْمِنُونَ</a>
28:7	4	mūsā	(of) Musa	<a style='color:#95C7FF' href='https://quran.com/28:7/tafsirs/toBeReplaced'> وَأَوْحَيْنَا إِلَىٰ أُمِّ مُوسَىٰ أَنْ أَرْضِعِيهِ</a>
28:10	4	mūsā	(of) Musa	<a style='color:#95C7FF' href='https://quran.com/28:10/tafsirs/toBeReplaced'> وَأَصْبَحَ فُؤَادُ أُمِّ مُوسَىٰ فَارِغًا</a>
28:15	27	mūsā	so Musa struck him with his fist	<a style='color:#95C7FF' href='https://quran.com/28:15/tafsirs/toBeReplaced'> فَوَكَزَهُ مُوسَىٰ فَقَضَىٰ عَلَيْهِ</a>
28:18	13	mūsā	Musa	<a style='color:#95C7FF' href='https://quran.com/28:18/tafsirs/toBeReplaced'> قَالَ لَهُ مُوسَىٰ إِنَّكَ لَغَوِيٌّ مُبِينٌ</a>
28:19	11	yāmūsā	O Musa	<a style='color:#95C7FF' href='https://quran.com/28:19/tafsirs/toBeReplaced'> قَالَ يَا مُوسَىٰ أَتُرِيدُ أَنْ تَقْتُلَنِي كَمَا قَتَلْتَ نَفْسًا بِالْأَمْسِ</a>
28:20	8	yāmūsā	O Musa	<a style='color:#95C7FF' href='https://quran.com/28:20/tafsirs/toBeReplaced'> قَالَ يَا مُوسَىٰ إِنَّ الْمَلَأَ يَأْتَمِرُونَ بِكَ لِيَقْتُلُوكَ</a>
28:29	3	mūsā	Musa fulfilled	<a style='color:#95C7FF' href='https://quran.com/28:29/tafsirs/toBeReplaced'> فَلَمَّا قَضَىٰ مُوسَى الْأَجَلَ وَسَارَ بِأَهْلِهِ آنَسَ مِنْ جَانِبِ الطُّورِ نَارًا</a>
28:30	14	yāmūsā	O Musa	<a style='color:#95C7FF' href='https://quran.com/28:30/tafsirs/toBeReplaced'> أَنْ يَا مُوسَىٰ إِنِّي أَنَا اللَّهُ رَبُّ الْعَالَمِينَ</a>
28:31	13	yāmūsā	O Musa	<a style='color:#95C7FF' href='https://quran.com/28:31/tafsirs/toBeReplaced'> يَا مُوسَىٰ أَقْبِلْ وَلَا تَخَفْ إِنَّكَ مِنَ الْآمِنِينَ</a>
28:36	3	mūsā	Musa	<a style='color:#95C7FF' href='https://quran.com/28:36/tafsirs/toBeReplaced'> فَلَمَّا جَاءَهُمْ مُوسَىٰ بِآيَاتِنَا بَيِّنَاتٍ قَالُوا مَا هَٰذَا إِلَّا سِحْرٌ مُفْتَرًى</a>
28:37	2	mūsā	And Musa said	<a style='color:#95C7FF' href='https://quran.com/28:37/tafsirs/toBeReplaced'> وَقَالَ مُوسَىٰ رَبِّي أَعْلَمُ بِمَنْ جَاءَ بِالْهُدَىٰ مِنْ عِنْدِهِ</a>
